Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_zscore,Avg Exp_zscore,Avg_naive,Test plate #,Avg_plate,Min_plate,Max_plate,outliers removed by Exp_zscore: 375 greater than 1.8
ASO385-408_total_20210621,D10,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,7.71043498,0.598773319,0.660315163,7.788506045,-0.078071066,1.055605714,1.611169905,0.760107657,,33,,,,
ASO385-408_total_20210621,D11,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,7.750199622,0.638537961,0.642363596,7.788506045,-0.038306423,1.026907634,0.550943685,,,33,,,,
ASO385-408_total_20210621,D12,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,7.775872906,0.664211245,0.631033611,7.788506045,-0.01263314,1.008795076,0.118209382,,,33,,,,
ASO385-408_WT_20210621,D7,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,8.222689584,0.281704267,0.822618677,7.646497302,0.576192282,0.670731712,0.660970298,0.610694708,,33,,,,
ASO385-408_WT_20210621,D8,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,8.218927546,0.27794223,0.824766574,7.646497302,0.572430245,0.672483025,0.627060479,,,33,,,,
ASO385-408_WT_20210621,D9,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,8.094677956,0.153692639,0.898946623,7.646497302,0.448180654,0.732966591,0.544053345,,,33,,,,
ASO385-408_WT_20210621,D10,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,8.014852647,0.073867331,0.950087748,7.646497302,0.368355345,0.774665102,1.351441304,1.093912137,,33,,,,
ASO385-408_WT_20210621,D11,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,8.082796556,0.14181124,0.90638052,7.646497302,0.436299255,0.739027905,0.661415618,,,33,,,,
ASO385-408_WT_20210621,D12,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,8.291852151,0.350866835,0.784112827,7.646497302,0.64535485,0.639335518,1.26887949,,,33,,,,
ASO385-408_MT_20210621,E1,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.464199916,0.68427859,0.622316934,7.732760864,0.731439052,0.602302832,0.802756285,0.882722012,,33,,,,
ASO385-408_MT_20210621,E2,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.624936383,0.845015057,0.556704999,7.732760864,0.892175519,0.538801018,1.138467109,,,33,,,,
ASO385-408_MT_20210621,E3,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.421428451,0.641507126,0.641042927,7.732760864,0.688667588,0.620426585,0.706942643,,,33,,,,
ASO385-408_MT_20210621,E4,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,7.789891902,0.009970576,0.99311275,7.732760864,0.057131039,0.961173622,1.094462079,0.882722012,,33,,,,
ASO385-408_MT_20210621,E5,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,7.969841865,0.189920539,0.876654004,7.732760864,0.237081001,0.848460263,0.498587851,,,33,,,,
ASO385-408_MT_20210621,E6,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,7.80110642,0.021185094,0.985422901,7.732760864,0.068345557,0.953731084,1.055116108,,,33,,,,
ASO385-408_total_20210621,E1,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.309340844,1.197679183,0.435976058,7.788506045,0.520834799,0.696968424,0.751478235,0.85873705,,33,,,,
ASO385-408_total_20210621,E2,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.410639481,1.29897782,0.406414049,7.788506045,0.622133436,0.649709436,0.998195642,,,33,,,,
ASO385-408_total_20210621,E3,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.339413206,1.227751545,0.426982384,7.788506045,0.55090716,0.682590783,0.826537274,,,33,,,,
ASO385-408_total_20210621,E4,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,7.949194304,0.837532643,0.559599802,7.788506045,0.160688258,0.894598188,0.280255746,0.85873705,,33,,,,
ASO385-408_total_20210621,E5,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,7.666303791,0.55464213,0.680825921,7.788506045,-0.122202254,1.088395015,1.291979725,,,33,,,,
ASO385-408_total_20210621,E6,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,7.741348059,0.629686398,0.646316891,7.788506045,-0.047157986,1.033227528,1.00397568,,,33,,,,
ASO385-408_WT_20210621,E1,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.325987694,0.385002377,0.765777737,7.646497302,0.679490392,0.624385789,0.209876343,0.797141791,,33,,,,
ASO385-408_WT_20210621,E2,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.618614308,0.677628992,0.625191907,7.646497302,0.972117006,0.509757497,1.076903881,,,33,,,,
ASO385-408_WT_20210621,E3,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.6290318,0.688046484,0.620693747,7.646497302,0.982534499,0.50608987,1.104645149,,,33,,,,
ASO385-408_WT_20210621,E4,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.135617875,0.194632559,0.873795415,7.646497302,0.489120573,0.712459261,0.456295363,0.797141791,,33,,,,
ASO385-408_WT_20210621,E5,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,8.131990837,0.19100552,0.875994963,7.646497302,0.485493535,0.714252688,0.469860518,,,33,,,,
ASO385-408_WT_20210621,E6,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,7.888016595,-0.052968721,1.037397445,7.646497302,0.241519294,0.845854079,1.465269491,,,33,,,,
ASO385-408_MT_20210621,E7,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,8.046748509,0.266827183,0.831145416,7.732760864,0.313987645,0.80441526,0.754166432,0.705130041,,33,,,,
ASO385-408_MT_20210621,E8,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.965418523,0.185497197,0.879345974,7.732760864,0.232657659,0.851065657,0.145269467,,,33,,,,
ASO385-408_MT_20210621,E9,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,8.090356792,0.310435466,0.806398318,7.732760864,0.357595928,0.780464043,1.215954224,,,33,,,,
ASO385-408_MT_20210621,E10,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.921145544,0.141224219,0.906749394,7.732760864,0.188384681,0.877587766,0.656624956,0.854494106,,33,,,,
ASO385-408_MT_20210621,E11,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,8.011386377,0.231465052,0.851769484,7.732760864,0.278625514,0.824376044,0.369315565,,,33,,,,
ASO385-408_MT_20210621,E12,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.847924397,0.068003071,0.95395752,7.732760864,0.115163533,0.923277649,1.537541798,,,33,,,,
ASO385-408_total_20210621,E7,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.815664,0.704002339,0.613866847,7.788506045,0.027157954,0.981351614,0.940232213,0.837889286,,33,,,,
ASO385-408_total_20210621,E8,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.701932561,0.5902709,0.664218173,7.788506045,-0.086573485,1.061845218,0.201230574,,,33,,,,
ASO385-408_total_20210621,E9,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.886547922,0.774886261,0.584434698,7.788506045,0.098041876,0.934300227,1.37220507,,,33,,,,
ASO385-408_total_20210621,E10,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.584362076,0.472700415,0.720614499,7.788506045,-0.204143969,1.152002597,0.626492958,0.837889286,,33,,,,
ASO385-408_total_20210621,E11,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.528787367,0.417125706,0.748915209,7.788506045,-0.259718678,1.197245222,1.041859802,,,33,,,,
ASO385-408_total_20210621,E12,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.554817766,0.443156105,0.735523782,7.788506045,-0.23368828,1.175837162,0.845315097,,,33,,,,
ASO385-408_WT_20210621,E7,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,8.169134731,0.228149415,0.853729292,7.646497302,0.52263743,0.696098114,0.643206478,0.88735832,,33,,,,
ASO385-408_WT_20210621,E8,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,8.217487262,0.276501946,0.825590374,7.646497302,0.570989961,0.673154719,1.015064946,,,33,,,,
ASO385-408_WT_20210621,E9,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,8.215998901,0.275013585,0.826442536,7.646497302,0.569501599,0.67384954,1.003803537,,,33,,,,
ASO385-408_WT_20210621,E10,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.948930415,0.007945099,0.994508014,7.646497302,0.302433113,0.810883683,1.217197644,0.88735832,,33,,,,
ASO385-408_WT_20210621,E11,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,8.016548457,0.07556314,0.948971628,7.646497302,0.370051155,0.773755061,0.61543,,,33,,,,
ASO385-408_WT_20210621,E12,ASO389_3,KQJM134_L18_5-08-5_3uM_P33,7.992135507,0.051150191,0.965166542,7.646497302,0.345638205,0.786959772,0.829447317,,,33,,,,
ASO385-408_MT_20210621,F1,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.312726109,0.532804783,0.691209627,7.732760864,0.579965246,0.668979893,0.735474836,0.759227087,,33,,,,
ASO385-408_MT_20210621,F2,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.369410833,0.589489508,0.664578024,7.732760864,0.63664997,0.643204779,1.520016635,,,33,,,,
ASO385-408_MT_20210621,F3,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.263054151,0.483132825,0.71542239,7.732760864,0.530293288,0.692413958,0.022189789,,,33,,,,
ASO385-408_MT_20210621,F4,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.189889336,0.409968011,0.752640062,7.732760864,0.457128473,0.728434687,1.074207574,0.759227087,,33,,,,
ASO385-408_MT_20210621,F5,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.196739146,0.41681782,0.749075053,7.732760864,0.463978282,0.72498433,0.969185777,,,33,,,,
ASO385-408_MT_20210621,F6,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.245603421,0.465682095,0.724128634,7.732760864,0.512842558,0.700840204,0.23428791,,,33,,,,
ASO385-408_total_20210621,F1,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.352086847,1.240425186,0.4232479,7.788506045,0.563580801,0.67662069,0.841293455,0.336133523,,33,,,,
ASO385-408_total_20210621,F2,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.284379602,1.172717941,0.443584869,7.788506045,0.495873557,0.709132166,0.059057455,,,33,,,,
ASO385-408_total_20210621,F3,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.270318381,1.15865672,0.447929404,7.788506045,0.481812336,0.716077511,0.108049659,,,33,,,,
ASO385-408_total_20210621,F4,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.147194924,1.035533263,0.487835528,7.788506045,0.358688879,0.779873006,1.642988682,1.067452691,,33,,,,
ASO385-408_total_20210621,F5,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.249840893,1.138179232,0.454332611,7.788506045,0.461334848,0.726313929,0.35434098,,,33,,,,
ASO385-408_total_20210621,F6,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.384686326,1.273024665,0.413791334,7.788506045,0.596180281,0.661503053,1.205028411,,,33,,,,
ASO385-408_WT_20210621,F1,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.302687192,0.361701875,0.77824598,7.646497302,0.65618989,0.634551917,0.316952776,0.795934264,,33,,,,
ASO385-408_WT_20210621,F2,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.438936128,0.497950811,0.708111862,7.646497302,0.792438826,0.577367247,1.198166161,,,33,,,,
ASO385-408_WT_20210621,F3,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.408562064,0.467576748,0.723178279,7.646497302,0.762064762,0.589651826,0.872683854,,,33,,,,
ASO385-408_WT_20210621,F4,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.353407077,0.412421761,0.751361052,7.646497302,0.706909775,0.612630978,0.263846756,0.76053025,,33,,,,
ASO385-408_WT_20210621,F5,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.290253664,0.349268348,0.784982095,7.646497302,0.643756362,0.640044286,0.462474179,,,33,,,,
ASO385-408_WT_20210621,F6,ASO390_10,KQJM135_L17_5-08-4_10uM_P33,8.200157769,0.259172453,0.835567073,7.646497302,0.553660468,0.681289337,1.555269816,,,33,,,,
ASO385-408_MT_20210621,F7,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,8.058365955,0.278444629,0.82447941,7.732760864,0.325605091,0.797963637,1.06088042,0.891775953,,33,,,,
ASO385-408_MT_20210621,F8,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,8.032101529,0.252180204,0.839626611,7.732760864,0.299340666,0.812623693,0.99161858,,,33,,,,
ASO385-408_MT_20210621,F9,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.899778139,0.119856813,0.920278983,7.732760864,0.167017275,0.890682235,0.622828859,,,33,,,,
ASO385-408_MT_20210621,F10,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.403847641,-0.376073685,1.29780505,7.732760864,-0.328913223,1.256066827,1.10344066,0.891775953,,33,,,,
ASO385-408_MT_20210621,F11,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.52450135,-0.255419975,1.193683179,7.732760864,-0.208259513,1.155293581,0.627334698,,,33,,,,
ASO385-408_MT_20210621,F12,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.443001527,-0.336919798,1.263057045,7.732760864,-0.289759336,1.222436339,0.9445525,,,33,,,,
ASO385-408_total_20210621,F7,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.688997092,0.577335431,0.670200454,7.788506045,-0.099508953,1.071408727,0.743832454,0.905773475,,33,,,,
ASO385-408_total_20210621,F8,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.756970837,0.645309176,0.639355759,7.788506045,-0.031535209,1.022099189,0.88726519,,,33,,,,
ASO385-408_total_20210621,F9,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.856896768,0.745235107,0.596570644,7.788506045,0.068390723,0.953701226,1.08622278,,,33,,,,
ASO385-408_total_20210621,F10,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.071838565,-0.039823095,1.027987766,7.788506045,-0.71666748,1.643381555,0.919935453,0.905773475,,33,,,,
ASO385-408_total_20210621,F11,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.107326745,-0.004334916,1.003009253,7.788506045,-0.6811793,1.603449925,0.803781396,,,33,,,,
ASO385-408_total_20210621,F12,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.049775123,-0.061886538,1.043829831,7.788506045,-0.738730922,1.668707301,0.993603574,,,33,,,,
ASO385-408_WT_20210621,F7,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,8.223035951,0.282050634,0.822421204,7.646497302,0.576538649,0.670570699,1.076311902,0.864908185,,33,,,,
ASO385-408_WT_20210621,F8,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,8.103234523,0.162249207,0.893630786,7.646497302,0.456737221,0.728632261,0.666065462,,,33,,,,
ASO385-408_WT_20210621,F9,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,8.156403518,0.215418201,0.861296455,7.646497302,0.509906216,0.702268088,0.852347192,,,33,,,,
ASO385-408_WT_20210621,F10,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.802949158,-0.138036158,1.100406188,7.646497302,0.156451857,0.897228992,0.525190962,0.864908185,,33,,,,
ASO385-408_WT_20210621,F11,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.768514988,-0.172470328,1.126986574,7.646497302,0.122017687,0.918901618,0.678323562,,,33,,,,
ASO385-408_WT_20210621,F12,ASO390_3,KQJM135_L17_5-08-4_3uM_P33,7.618217611,-0.322767705,1.250727679,7.646497302,-0.028279691,1.019795368,1.391210032,,,33,,,,
ASO385-408_MT_20210621,A13,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.04031993,0.260398604,0.834857224,7.732760864,0.307559066,0.808007693,1.129053954,0.874120023,,33,,,,
ASO385-408_MT_20210621,A14,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.061085832,0.281164506,0.822926504,7.732760864,0.328324968,0.796460673,1.000743405,,,33,,,,
ASO385-408_MT_20210621,A15,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.146398492,0.366477166,0.77567426,7.732760864,0.413637628,0.750728091,0.492562711,,,33,,,,
ASO385-408_MT_20210621,A16,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.382517802,0.602596476,0.658567637,7.732760864,0.649756938,0.63738769,0.766876421,0.874120023,,33,,,,
ASO385-408_MT_20210621,A17,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.355863626,0.5759423,0.670847942,7.732760864,0.623102762,0.649273053,0.63480621,,,33,,,,
ASO385-408_MT_20210621,A18,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.478048592,0.698127267,0.616371787,7.732760864,0.745287729,0.596548885,1.22067744,,,33,,,,
ASO385-408_total_20210621,A13,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.168989008,1.057327347,0.480521422,7.788506045,0.380482963,,1.873369292,0.862324746,,33,,,,
ASO385-408_total_20210621,A14,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.491949808,1.380288147,0.384142064,7.788506045,0.703443763,0.614104567,0.419031699,,,33,,,,
ASO385-408_total_20210621,A15,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.472430731,1.36076907,0.389374667,7.788506045,0.683924685,0.622469612,0.294573246,,,33,,,,
ASO385-408_total_20210621,A16,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.57854789,1.466886229,0.361762249,7.788506045,0.790041845,0.578327318,0.951339762,0.575896212,,33,,,,
ASO385-408_total_20210621,A17,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.503579152,1.391917492,0.381058,7.788506045,0.715073107,0.609174262,0.492386729,,,33,,,,
ASO385-408_total_20210621,A18,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.385011716,1.273350055,0.413698016,7.788506045,0.596505671,0.661353872,0.283962144,,,33,,,,
ASO385-408_WT_20210621,A13,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.351761072,0.410775756,0.752218787,7.646497302,0.705263771,0.613330342,0.05587818,0.723641214,,33,,,,
ASO385-408_WT_20210621,A14,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.093714078,0.152728762,0.899547418,7.646497302,0.447216776,,1.848975294,,,33,,,,
ASO385-408_WT_20210621,A15,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.304776948,0.363791632,0.7771195,7.646497302,0.658279647,0.633633428,0.266070167,,,33,,,,
ASO385-408_WT_20210621,A16,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.416713787,0.475728471,0.719103596,7.646497302,0.770216486,0.586329485,0.484033838,0.686389094,,33,,,,
ASO385-408_WT_20210621,A17,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.444275037,0.503289721,0.70549623,7.646497302,0.797777735,0.575234562,0.659967309,,,33,,,,
ASO385-408_WT_20210621,A18,ASO391_10,KQJM136_L18_4-10-4_10uM_P33,8.485213485,0.544228169,0.68575818,7.646497302,0.838716183,0.559140913,0.915166134,,,33,,,,
ASO385-408_MT_20210621,A19,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.269143195,0.48922187,0.712409238,7.732760864,0.536382332,0.689497711,0.297147973,0.819077248,,33,,,,
ASO385-408_MT_20210621,A20,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.468292968,0.688371643,0.620553869,7.732760864,0.735532105,0.600596468,1.268489433,,,33,,,,
ASO385-408_MT_20210621,A21,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.387724526,0.6078032,0.656195134,7.732760864,0.654963662,0.635091487,0.891594338,,,33,,,,
ASO385-408_MT_20210621,A22,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.156900248,0.376978922,0.770048425,7.732760864,0.424139384,0.745283185,0.312368177,0.819077248,,33,,,,
ASO385-408_MT_20210621,A23,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.066654215,0.286732889,0.819756369,7.732760864,0.333893351,0.793392491,0.838013954,,,33,,,,
ASO385-408_MT_20210621,A24,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,7.990664433,0.210743108,0.864092038,7.732760864,0.25790357,0.836302297,1.306849614,,,33,,,,
ASO385-408_total_20210621,A19,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.166248013,1.054586352,0.481435238,7.788506045,0.377741968,0.769641251,0.135011739,0.64739415,,33,,,,
ASO385-408_total_20210621,A20,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.307068241,1.195406581,0.43666337,7.788506045,0.518562196,0.698067187,1.05181548,,,33,,,,
ASO385-408_total_20210621,A21,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.270583698,1.158922037,0.447847036,7.788506045,0.482077652,0.715945834,0.755355232,,,33,,,,
ASO385-408_total_20210621,A22,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,7.993569549,0.881907888,0.542649331,7.788506045,0.205063504,0.867500501,1.757694793,0.802818796,,33,,,,
ASO385-408_total_20210621,A23,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.224279842,1.112618181,0.462454014,7.788506045,0.435773797,0.739297122,0.368148708,,,33,,,,
ASO385-408_total_20210621,A24,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.149658078,1.037996417,0.487003344,7.788506045,0.361152032,0.778542643,0.282612889,,,33,,,,
ASO385-408_WT_20210621,A19,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.634924251,0.693938935,0.618163795,7.646497302,0.98842695,0.504027044,0.723081781,0.85042327,,33,,,,
ASO385-408_WT_20210621,A20,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.698574259,0.757588943,0.591484004,7.646497302,1.052076958,0.482273366,0.978325737,,,33,,,,
ASO385-408_WT_20210621,A21,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.666188476,0.72520316,0.604911855,7.646497302,1.019691175,0.493221921,0.849862291,,,33,,,,
ASO385-408_WT_20210621,A22,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.422908592,0.481923276,0.716022448,7.646497302,0.776411291,0.583817236,0.213126062,0.85042327,,33,,,,
ASO385-408_WT_20210621,A23,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.216594709,0.275609393,0.8261013,7.646497302,0.570097408,0.673571309,1.266243802,,,33,,,,
ASO385-408_WT_20210621,A24,ASO391_3,KQJM136_L18_4-10-4_3uM_P33,8.252514539,0.311529223,0.805787191,7.646497302,0.606017237,0.657007964,1.071899945,,,33,,,,
ASO385-408_MT_20210621,B13,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.597289505,-1.182631821,2.269904845,7.732760864,-1.135471358,2.196903284,1.0417947,0.909728921,,33,,,,
ASO385-408_MT_20210621,B14,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.744415161,-1.035506165,2.049832697,7.732760864,-0.988345702,1.983908794,0.785634762,,,33,,,,
ASO385-408_MT_20210621,B15,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.675855848,-1.104065478,2.149595904,7.732760864,-1.056905015,2.080463554,0.901757303,,,33,,,,
ASO385-408_MT_20210621,B16,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,8.593793266,0.81387194,0.568853106,7.732760864,0.861032402,0.550558434,0.938198275,0.909728921,,33,,,,
ASO385-408_MT_20210621,B17,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,8.526208876,0.746287551,0.596135606,7.732760864,0.793448013,0.576963511,0.906441946,,,33,,,,
ASO385-408_MT_20210621,B18,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,8.481388788,0.701467462,0.614946385,7.732760864,0.748627925,0.595169324,0.884546544,,,33,,,,
ASO385-408_total_20210621,B13,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.637500281,-0.47416138,1.389110513,7.788506045,-1.151005764,2.22068654,0.754631499,0.908787952,,33,,,,
ASO385-408_total_20210621,B14,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.521127616,-0.590534045,1.50580405,7.788506045,-1.267378429,2.407237405,0.930512322,,,33,,,,
ASO385-408_total_20210621,B15,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.452416165,-0.659245495,1.579256484,7.788506045,-1.33608988,2.524661346,1.041220034,,,33,,,,
ASO385-408_total_20210621,B16,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,9.047642644,1.935980983,0.26134347,7.788506045,1.259136599,0.41779392,0.945142112,0.908787952,,33,,,,
ASO385-408_total_20210621,B17,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,8.795001198,1.683339537,0.311361067,7.788506045,1.006495153,0.497754011,0.869755452,,,33,,,,
ASO385-408_total_20210621,B18,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,8.929291097,1.817629436,0.283686728,7.788506045,1.140785052,0.453512729,0.911466291,,,33,,,,
ASO385-408_WT_20210621,B13,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.709987504,-1.230997812,2.347292797,7.646497302,-0.936509797,1.913892499,1.07952217,0.906809401,,33,,,,
ASO385-408_WT_20210621,B14,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.882374748,-1.058610568,2.082924531,7.646497302,-0.764122553,1.698336756,0.771168925,,,33,,,,
ASO385-408_WT_20210621,B15,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,6.824998267,-1.115987049,2.167432477,7.646497302,-0.821499034,1.767241294,0.869737108,,,33,,,,
ASO385-408_WT_20210621,B16,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,8.7557876,0.814802284,0.56848639,7.646497302,1.109290298,0.463521994,0.995237917,0.906809401,,33,,,,
ASO385-408_WT_20210621,B17,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,8.58485231,0.643866993,0.639995207,7.646497302,0.938355008,0.52182754,0.911831629,,,33,,,,
ASO385-408_WT_20210621,B18,ASO392_10,KQJM137_L18_5-08-5_10uM_P33,8.406083998,0.465098682,0.724421524,7.646497302,0.759586697,0.59066552,0.813358657,,,33,,,,
ASO385-408_MT_20210621,B19,ASO392_3,KQJM137_L18_5-08-5_3uM_P33,7.910757107,0.130835782,0.913302203,7.732760864,0.177996244,0.883929832,1.028486813,0.883089297,,33,,,,
ASO385-408_MT_20210621,B20,ASO392_3,KQJM137_L18_5-08-5_3uM_P33,7.968076261,0.188154935,0.877727531,7.732760864,0.235315397,0.849499264,0.739535733,,,33,,,,
